schema_version,record_id,dataset_id,source_url,source_version,license_spdx,source_split,image_path,label_path,label_sha256,sha256,source_key,lineage_id,component_id,ahash64,dhash64,included,final_split,exclusion_reason,instances_person,instances_helmet,instances_vest,instances_bare_head
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-2_jpg.rf.6775413eef951264303eb4e105af93e1.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-2_jpg.rf.6775413eef951264303eb4e105af93e1.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-2_jpg.rf.6775413eef951264303eb4e105af93e1.txt,a52d7d56017770bd7093af7985bf87f5fa91f19fbffd591abad5f08f41369aa2,f2f24961090b686afc661b401e052ecca2268a81bf1553347f0c6ad75ada02f8,construction_site_safety:IMG_5024_mp4-2_jpg,construction_site_safety:IMG_5024_mp4-2_jpg,grp_d42710648f073bf1,41e0e0c1c9ecfc10,7436b266e6e7d65f,true,val,,3,0,0,2
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-2_jpg.rf.77ca6ff11b6d3b968a249280ea18f1ef.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-2_jpg.rf.77ca6ff11b6d3b968a249280ea18f1ef.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-2_jpg.rf.77ca6ff11b6d3b968a249280ea18f1ef.txt,f8d9231200ac75801ced7e91997aac77feff61fcb165e91f6e043ee43f67f859,a1a9a26ace418447b4819b302ca71c7059f1665e64020323953e47455bc65b93,construction_site_safety:IMG_5024_mp4-2_jpg,construction_site_safety:IMG_5024_mp4-2_jpg,grp_d42710648f073bf1,e5fc0c0cf0587938,3666e7677e4c3c8d,true,val,,9,1,2,3
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-2_jpg.rf.86c359066c1a13fb191dfd85a382a75f.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-2_jpg.rf.86c359066c1a13fb191dfd85a382a75f.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-2_jpg.rf.86c359066c1a13fb191dfd85a382a75f.txt,db28d4cdbf2d947b9bc27469e279d6b119f70f7569ba812c8aea95009326e4ef,b1b3374a83fd1a3892963880694824371c58166fe44ee3e4299139315a7f4082,construction_site_safety:IMG_5024_mp4-2_jpg,construction_site_safety:IMG_5024_mp4-2_jpg,grp_d42710648f073bf1,179ec6ed010331e0,91c9ebf64c2c9cbc,true,val,,2,0,0,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-4_jpg.rf.523d9638ea820ecac356ec176d605057.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-4_jpg.rf.523d9638ea820ecac356ec176d605057.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-4_jpg.rf.523d9638ea820ecac356ec176d605057.txt,145784206c2fd697ed24dce5f109e14914fa0433840f9eb8bff8b07a5868f8fa,ae07c071c8341cb7bb5acb5542f4488951e8df09803075b5e84820197fd1f0b5,construction_site_safety:IMG_5024_mp4-4_jpg,construction_site_safety:IMG_5024_mp4-4_jpg,grp_b6db1bd490f8165a,f0f0e8f8880f0f0f,c8daf6c4cce5a1e5,true,train,,2,0,1,4
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-4_jpg.rf.5b4157171b52bb73677c1443bdb0ba86.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-4_jpg.rf.5b4157171b52bb73677c1443bdb0ba86.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-4_jpg.rf.5b4157171b52bb73677c1443bdb0ba86.txt,b4b9872107171fbab0188b3201fd4fcd2373c88b08fe369d5327707e80de9031,76c362af3d4832fc1b74d1cb2ce9000756e91a1988fac4da828435843265edb1,construction_site_safety:IMG_5024_mp4-4_jpg,construction_site_safety:IMG_5024_mp4-4_jpg,grp_b6db1bd490f8165a,e6e79e5c6c6c4c4c,7191c14f26236757,true,train,,5,4,2,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-4_jpg.rf.ce832fd0bb29ada98b089e7d7d68024f.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-4_jpg.rf.ce832fd0bb29ada98b089e7d7d68024f.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-4_jpg.rf.ce832fd0bb29ada98b089e7d7d68024f.txt,1ad02cde6a09c73c1975d5909c0a0d01c45ab2c88f1a7244446c7f5263e90a52,6574a40572cf9fe303b028feb51f34a4e9daa63614ee34814f1a2199f0dbfe08,construction_site_safety:IMG_5024_mp4-4_jpg,construction_site_safety:IMG_5024_mp4-4_jpg,grp_b6db1bd490f8165a,ffbfbce0e0e00000,cfcfce7a71796726,true,train,,1,0,0,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-4_jpg.rf.daa7791fac66b21f9c6d0e30a60f13a0.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-4_jpg.rf.daa7791fac66b21f9c6d0e30a60f13a0.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-4_jpg.rf.daa7791fac66b21f9c6d0e30a60f13a0.txt,8b76b9539c4c85c68ea045f44b776ce4ebea6797616f771a34f7ab18d7123247,1750a80244a5622a57fe10cd7eba3bb9465a639cd9df80e876007e98ebd7fba7,construction_site_safety:IMG_5024_mp4-4_jpg,construction_site_safety:IMG_5024_mp4-4_jpg,grp_b6db1bd490f8165a,df8f0f07c3e1e0a0,61c103237cfcb2b7,true,train,,4,2,2,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-4_jpg.rf.fe844438ab737da7261325743ad83a67.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-4_jpg.rf.fe844438ab737da7261325743ad83a67.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-4_jpg.rf.fe844438ab737da7261325743ad83a67.txt,9ca54bcbd7f4f937fcd8c9772d5f1e2b62253db417d5abf01c1f010a15f20dcc,407fa05b36c14da56981096f5755fe5331daceb3d25dd3c919036c4f260c04c3,construction_site_safety:IMG_5024_mp4-4_jpg,construction_site_safety:IMG_5024_mp4-4_jpg,grp_b6db1bd490f8165a,22c0c0c2e2ffeef8,11b370d1b1e6777f,true,train,,2,1,1,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-5_jpg.rf.4a9be5a2d560d001ada7d098e8698410.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-5_jpg.rf.4a9be5a2d560d001ada7d098e8698410.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-5_jpg.rf.4a9be5a2d560d001ada7d098e8698410.txt,6dcba253fe2b4097e5760107c0c065fa1aba8fbaf72335ca454344431682be64,5eb0feb2ae234bbd4ab31fd13d55204366361ebc2426f47810f2198343d29251,construction_site_safety:IMG_5024_mp4-5_jpg,construction_site_safety:IMG_5024_mp4-5_jpg,grp_2a7c7500f7b5dc7d,1e1ffebfb8f8f8f8,931389899e8c6c6c,true,train,,4,0,0,2
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-5_jpg.rf.c9782241656942ac8fbc07935cdc98ed.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-5_jpg.rf.c9782241656942ac8fbc07935cdc98ed.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-5_jpg.rf.c9782241656942ac8fbc07935cdc98ed.txt,b89860ee3e43c60c5ccf7e50bd1010d034a2ac6a0801d3fde6f3837a607b4c13,4e7dff4e5bebc704e560e3cb7fe0c2415a32bf9164bda805069acb943ccf3fb5,construction_site_safety:IMG_5024_mp4-5_jpg,construction_site_safety:IMG_5024_mp4-5_jpg,grp_2a7c7500f7b5dc7d,070fcfcff3431288,c0c36361382929cf,true,train,,3,2,0,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-5_jpg.rf.ce9def1f70fc2c063d9d045fa952d859.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-5_jpg.rf.ce9def1f70fc2c063d9d045fa952d859.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-5_jpg.rf.ce9def1f70fc2c063d9d045fa952d859.txt,fe95bf383f1d28f359c4bed8cafb34df121e41708d515d486f1f0ba3ccdfe7f3,a14617763df7bdffd50104c8b8b4f78c14393ed55868e1e299979e38341ebafc,construction_site_safety:IMG_5024_mp4-5_jpg,construction_site_safety:IMG_5024_mp4-5_jpg,grp_2a7c7500f7b5dc7d,80c0c0bef8e0f58f,cbe4fb9bcd3eb6a5,true,train,,4,0,0,4
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-5_jpg.rf.efc5ec60850351f873b67829bfa871a4.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-5_jpg.rf.efc5ec60850351f873b67829bfa871a4.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-5_jpg.rf.efc5ec60850351f873b67829bfa871a4.txt,6c90853161985ffe18f34ba2bf767e1678123eee077579764c52ed927a1bad3f,455fa54d9c5d2be67276e86f5a90bfbeaadb1d0ef5485cb0ee23fe3823f51ef0,construction_site_safety:IMG_5024_mp4-5_jpg,construction_site_safety:IMG_5024_mp4-5_jpg,grp_2a7c7500f7b5dc7d,ce30c0c0f0f03212,ed93e3db9d199959,true,train,,1,0,0,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-5_jpg.rf.fdac8dbb5c1568a46980b161ee7a5893.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5024_mp4-5_jpg.rf.fdac8dbb5c1568a46980b161ee7a5893.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5024_mp4-5_jpg.rf.fdac8dbb5c1568a46980b161ee7a5893.txt,cdf77be4701cc4e22d4a2b32ddd32a71a0f7f4aeb4f67bb8940bc24e29aeca05,45716842bbe2bcdbb37b3db223a046e2b726d9a76192a070d3bb753a1a57c19c,construction_site_safety:IMG_5024_mp4-5_jpg,construction_site_safety:IMG_5024_mp4-5_jpg,grp_2a7c7500f7b5dc7d,070b3f3ff0e0e0e0,f1c4149c7a7a3171,true,train,,2,1,0,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5847_jpg.rf.03a7385a7de893abae180e4c2ccc5a3b.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5847_jpg.rf.03a7385a7de893abae180e4c2ccc5a3b.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5847_jpg.rf.03a7385a7de893abae180e4c2ccc5a3b.txt,78322485df5cdbd0c611c8f92640f685b916e723526adec6ac96cdafaa1521af,3c798e21f0ab5c3d391a94696f1d70a456c0394fca7d889a728324da6a181d06,construction_site_safety:IMG_5847_jpg,construction_site_safety:IMG_5847_jpg,grp_a525b0ce53fcbcb0,033e1804ee64a4fc,b90b0d8a3313939f,true,val,,19,15,14,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5847_jpg.rf.64df654347a40866b56e206859a9e666.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5847_jpg.rf.64df654347a40866b56e206859a9e666.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5847_jpg.rf.64df654347a40866b56e206859a9e666.txt,fd324fe7e3d3b4693e5133df6cd63ec400ecf702519fd665c57c34fd60e3fd41,988e2c295d9c6b5472c529ef0e575b6b0b609c9edf67d62dad8d63447fe7045b,construction_site_safety:IMG_5847_jpg,construction_site_safety:IMG_5847_jpg,grp_a525b0ce53fcbcb0,1f1b80201f0f000c,a5ccacb024646466,true,val,,14,7,11,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5847_jpg.rf.7d57522d93099d2569853a0cc0fefbc7.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5847_jpg.rf.7d57522d93099d2569853a0cc0fefbc7.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5847_jpg.rf.7d57522d93099d2569853a0cc0fefbc7.txt,5c71823d773c2c3e17bb603171b1dfc908bfb36cf6446035f6f6f9bb2c288d68,d16aea33b624b8c586d289367efe62420f63d5f3f61f25ad67be6cad6789ecd3,construction_site_safety:IMG_5847_jpg,construction_site_safety:IMG_5847_jpg,grp_a525b0ce53fcbcb0,000407c0feff7d05,f8e6c0fbf37236d2,true,val,,11,9,8,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5847_jpg.rf.d17988ba1db566f1a032e8a5b92ede6b.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5847_jpg.rf.d17988ba1db566f1a032e8a5b92ede6b.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5847_jpg.rf.d17988ba1db566f1a032e8a5b92ede6b.txt,a22ca0edac3b7ff29bb39c4c7f920b9acfca67cc1a3850d75fe13203c9babb82,1e1be3707ee0d53ca70c55ec95a8c57b012a31f208794291a06505824933133c,construction_site_safety:IMG_5847_jpg,construction_site_safety:IMG_5847_jpg,grp_a525b0ce53fcbcb0,8cc4c0f8ffd91b1f,ca634b4e2ecc0c4e,true,val,,10,2,10,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5847_jpg.rf.f4f13160fc68de759f654e08703a9c11.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5847_jpg.rf.f4f13160fc68de759f654e08703a9c11.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5847_jpg.rf.f4f13160fc68de759f654e08703a9c11.txt,8881f82b791c93c398de42cae8993f1ffa70085de255b18b238ba59ae1873eb2,3c6b76ecc14641eb312f0a6ffc3a7645c3c5f85f722dcd498c06bf39da27849a,construction_site_safety:IMG_5847_jpg,construction_site_safety:IMG_5847_jpg,grp_a525b0ce53fcbcb0,20038fe3f3ff7871,37b9e370b92e2f5c,true,val,,18,7,13,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5848_jpg.rf.1bd5d7aadc2ef7f48b75645843fce6ef.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5848_jpg.rf.1bd5d7aadc2ef7f48b75645843fce6ef.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5848_jpg.rf.1bd5d7aadc2ef7f48b75645843fce6ef.txt,525769ae64bfb7f31b5d9a3ee1e4540553702311446142c8717550c77a0a1c0a,b49df73e47fd61ce87d2eb3330fbeb2ae1b1424838d41100fcd313f08ea6b7c2,construction_site_safety:IMG_5848_jpg,construction_site_safety:IMG_5848_jpg,grp_f8279cbd44d5bbb7,636f06050f4f2627,3830339264633336,true,val,,6,4,3,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5848_jpg.rf.7b9ad88b1c8f83d9f47e15acf394715c.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5848_jpg.rf.7b9ad88b1c8f83d9f47e15acf394715c.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5848_jpg.rf.7b9ad88b1c8f83d9f47e15acf394715c.txt,3b6bae168495ec8231dfdcb76401f433cd655124e07d28580d81745589d43733,88a19f7e7793bf8d7b1f526ae9c900f0e297c45e221aeda4882c36ead67817fe,construction_site_safety:IMG_5848_jpg,construction_site_safety:IMG_5848_jpg,grp_f8279cbd44d5bbb7,fbf1f8e2c6300000,585cdee9d25b8926,true,val,,19,11,4,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5848_jpg.rf.c1df8ee7b4b82ba0587b34a4240c9ceb.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5848_jpg.rf.c1df8ee7b4b82ba0587b34a4240c9ceb.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5848_jpg.rf.c1df8ee7b4b82ba0587b34a4240c9ceb.txt,97bf68cf61a5a687fb44cf7e1d5175c17a43d411d34c6360efddc5029ed16a31,307bb82ad54da8476f7dddcab7f9658be7ac72e7c391b4ba715bea025d9d602d,construction_site_safety:IMG_5848_jpg,construction_site_safety:IMG_5848_jpg,grp_f8279cbd44d5bbb7,efe6e7870d123404,737173d286899212,true,val,,12,4,4,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5848_jpg.rf.d581abc139777ba4d22277a4f941c527.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5848_jpg.rf.d581abc139777ba4d22277a4f941c527.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5848_jpg.rf.d581abc139777ba4d22277a4f941c527.txt,be4aad2b58e2e9df2ec9b2dff2f5ddac1d9faa561b6b45925886009c5c284569,27733bdeb76d6329875ca46c97b35f41bb8fa57934a7ae1d544a2dfa20ba6621,construction_site_safety:IMG_5848_jpg,construction_site_safety:IMG_5848_jpg,grp_f8279cbd44d5bbb7,ff1f1f23216b6e14,41495131343433cb,true,val,,10,2,1,4
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5848_jpg.rf.e5df756fc894d2a082b30426cfde1f3d.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5848_jpg.rf.e5df756fc894d2a082b30426cfde1f3d.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5848_jpg.rf.e5df756fc894d2a082b30426cfde1f3d.txt,cca9ef698c9c756e36bd5e89fe85264bc6c3d653ef63470a9df0f84ba2297f72,e721e84150b4aeaa3f42aab3c50264e9fdc07e648948b10dd52dd30c13546137,construction_site_safety:IMG_5848_jpg,construction_site_safety:IMG_5848_jpg,grp_f8279cbd44d5bbb7,bfbf772100c0c040,9c1d11989b5b6c64,true,val,,7,5,5,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5850_jpg.rf.41c17722d441446f116e7209f6009b1d.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5850_jpg.rf.41c17722d441446f116e7209f6009b1d.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5850_jpg.rf.41c17722d441446f116e7209f6009b1d.txt,ef09d9a0bc46f27e3ad9f5584f6157b4202bdc72c15ef2c1a73f3c3578792b92,139b6cc6833026273391056b79d08819b0935fe3a5c030c99fb0a05fe21a2063,construction_site_safety:IMG_5850_jpg,construction_site_safety:IMG_5850_jpg,grp_ed3f880305fac36a,7080e07c1e0030f4,6abfbf0f8f4f3736,true,val,,13,10,11,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5850_jpg.rf.44b699aa3a4e1a2a56db4ab47d79d1d8.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5850_jpg.rf.44b699aa3a4e1a2a56db4ab47d79d1d8.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5850_jpg.rf.44b699aa3a4e1a2a56db4ab47d79d1d8.txt,09ada351846c3710c292f2de867d5c1a3cf747d394338241f5737fb4a8a091f1,9f2692bd2a3bb0eac82171047353ec2bf1630c0c906b7a8d81dca6f913a114a4,construction_site_safety:IMG_5850_jpg,construction_site_safety:IMG_5850_jpg,grp_ed3f880305fac36a,3ed8fdf1f1f1f181,abceee383ababcca,true,val,,13,2,1,6
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5850_jpg.rf.69e0d8fd54491fc34848f8576b7ab7e3.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5850_jpg.rf.69e0d8fd54491fc34848f8576b7ab7e3.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5850_jpg.rf.69e0d8fd54491fc34848f8576b7ab7e3.txt,ed606311b986bbfde07bb420fd18324cc7212080ac72227cfd832bdd538d41e1,0a3b9a44fa47884fa5c87ed78139a0fb0b2735d296041657638266a9b352a535,construction_site_safety:IMG_5850_jpg,construction_site_safety:IMG_5850_jpg,grp_ed3f880305fac36a,031311e3c3dbc8c0,9d8c4cf1cc6c65e6,true,val,,23,23,22,0
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5850_jpg.rf.ed0352f07111eb73ecb5b40724c507c2.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5850_jpg.rf.ed0352f07111eb73ecb5b40724c507c2.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5850_jpg.rf.ed0352f07111eb73ecb5b40724c507c2.txt,23b7410179b0de7184307b8b9fc2ca03cc4afe2c8be16381e9f2c87c2a19cdb4,0253a631546edcad0a8ab6b689a124572c4689e4e75dccfebc59371be17015ed,construction_site_safety:IMG_5850_jpg,construction_site_safety:IMG_5850_jpg,grp_ed3f880305fac36a,839090ce0e0f5f5f,d89f9e6565476666,true,val,,16,17,14,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5850_jpg.rf.fd729e82d41274da270f45575c16a790.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5850_jpg.rf.fd729e82d41274da270f45575c16a790.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5850_jpg.rf.fd729e82d41274da270f45575c16a790.txt,c44f127794b326d8d99fc841ec765fdb498eba34b77535eb2bd92828d3f2c0d6,371762ccd8d74567788d0bbb6fbef5843eca543f7f4333bd3b79bfa91c34cb5d,construction_site_safety:IMG_5850_jpg,construction_site_safety:IMG_5850_jpg,grp_ed3f880305fac36a,dfcfa34140c1c148,ece1b15c56506465,true,val,,13,13,14,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5851_jpg.rf.3b9550398be7e39ff1da5ae98b1b0aec.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5851_jpg.rf.3b9550398be7e39ff1da5ae98b1b0aec.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5851_jpg.rf.3b9550398be7e39ff1da5ae98b1b0aec.txt,d2716d7667617dfa65979da2dc262780487565b944be7440372b78e45d2d10c2,1765dba8ff0ab267403b0d1646cfdca9cd76eabf0f8a52d68040ff2c13a6f417,construction_site_safety:IMG_5851_jpg,construction_site_safety:IMG_5851_jpg,grp_acbf66c89ff2fe1c,3070f8fc1c0efff9,16161daf4fcb2e24,true,val,,18,13,16,1
eovrt.finetuning-split.v1,candidate:construction_site_safety:train:datasets/raw/construction_site_safety/train/images/IMG_5851_jpg.rf.43ea379efc261a1b7ae37def5cdd7162.jpg,construction_site_safety,https://universe.roboflow.com/roboflow-universe-projects/construction-site-safety,27,CC-BY-4.0,train,datasets/raw/construction_site_safety/train/images/IMG_5851_jpg.rf.43ea379efc261a1b7ae37def5cdd7162.jpg,datasets/processed/yolo/canonical_v2/construction_site_safety/labels/train/IMG_5851_jpg.rf.43ea379efc261a1b7ae37def5cdd7162.txt,ae908a86aca1ff7a9f34406d11686f1e2c754fbd87dc8c3aa585d7946d3599de,008c8aab87c3df55fb60973925fe039ddb570ff4da1d48436264144cf5770ee6,construction_site_safety:IMG_5851_jpg,construction_site_safety:IMG_5851_jpg,grp_acbf66c89ff2fe1c,e0a0367f1e0c0707,16923b1393ca4299,true,val,,11,6,6,3
